date,PRECTOT,PS,T2M,T2MDEW,T2MWET,TS,QV2M
26/06/2000,2.735,100.1699,21.1293,14.2819,14.2844,21.167,10.6285
27/06/2000,2.2817,100.1752,21.2772,14.3535,14.356,21.3216,10.6796
28/06/2000,2.32,100.1761,21.4445,14.497,14.4995,21.4936,10.7776
29/06/2000,2.3745,100.1682,21.5811,14.6197,14.6222,21.6322,10.8622
30/06/2000,2.3671,100.161,21.685,14.6428,14.6452,21.7397,10.8773
01/07/2000,2.3673,100.1553,21.7931,14.6646,14.667,21.8521,10.891
02/07/2000,2.3671,100.1516,21.9141,14.6667,14.6691,21.9719,10.8938
03/07/2000,2.3501,100.1507,22.0283,14.6898,14.6922,22.0908,10.9122
04/07/2000,2.3212,100.1553,22.154,14.7228,14.7252,22.2217,10.937
05/07/2000,2.2804,100.1671,22.3065,14.7767,14.7791,22.3788,10.9711
06/07/2000,2.2804,100.1752,22.463,14.8436,14.8461,22.5401,11.01
07/07/2000,2.2682,100.177,22.6236,14.9219,14.9243,22.7047,11.0616
08/07/2000,2.2029,100.1829,22.7348,14.946,14.9485,22.8214,11.0808
09/07/2000,2.2134,100.1839,22.8755,15.0271,15.0296,22.968,11.1411
10/07/2000,2.1381,100.1824,22.997,15.089,15.0915,23.0943,11.1929
11/07/2000,1.7865,100.1813,23.1105,15.1124,15.1148,23.2116,11.2144
12/07/2000,1.436,100.1831,23.2298,15.1292,15.1316,23.3364,11.2275
13/07/2000,1.4428,100.178,23.4334,15.2878,15.29,23.5428,11.3249
14/07/2000,1.4497,100.1686,23.6423,15.4311,15.4331,23.756,11.4062
15/07/2000,1.4672,100.1604,23.804,15.4941,15.4961,23.9216,11.4467
16/07/2000,1.4671,100.1555,23.9421,15.5199,15.5219,24.0641,11.4669
17/07/2000,1.4561,100.1514,24.125,15.5857,15.5875,24.2509,11.4948
18/07/2000,1.4561,100.1422,24.34,15.7194,15.7208,24.4716,11.5583
19/07/2000,1.4749,100.1335,24.5307,15.855,15.8563,24.6749,11.6416
20/07/2000,1.5134,100.1242,24.6877,15.9217,15.923,24.8397,11.6932
21/07/2000,1.5096,100.1149,24.8032,15.9387,15.94,24.9591,11.7108
22/07/2000,1.4372,100.1097,24.934,15.9483,15.9496,25.0943,11.7182
23/07/2000,1.4096,100.1056,25.0825,15.9898,15.9911,25.2458,11.7462
24/07/2000,1.4112,100.1021,25.1841,16.0267,16.028,25.3582,11.7718
25/07/2000,1.429,100.0989,25.2717,16.0496,16.0509,25.4545,11.7891
26/07/2000,1.4618,100.1017,25.3605,16.1055,16.1069,25.5477,11.8285
27/07/2000,1.4925,100.1038,25.4851,16.1883,16.1897,25.668,11.8845
28/07/2000,1.4975,100.103,25.5993,16.2431,16.2445,25.7832,11.9209
29/07/2000,1.5239,100.1025,25.6883,16.2733,16.2747,25.8774,11.9449
30/07/2000,1.6484,100.1032,25.8102,16.3811,16.3825,26.0012,12.0215
31/07/2000,1.7295,100.1066,25.9207,16.5411,16.5424,26.1207,12.1304
01/08/2000,1.7694,100.1136,26.003,16.6529,16.6541,26.2111,12.2108
02/08/2000,1.7747,100.1255,26.0697,16.7293,16.7305,26.2784,12.27
03/08/2000,1.8105,100.1301,26.1835,16.8399,16.841,26.3894,12.3499
04/08/2000,1.833,100.1306,26.3172,16.9527,16.9538,26.5236,12.4255
05/08/2000,1.8149,100.1324,26.4563,17.037,17.0381,26.6583,12.48
06/08/2000,1.8166,100.1365,26.6003,17.1114,17.1125,26.8066,12.5319
07/08/2000,1.818,100.1374,26.7368,17.213,17.2141,26.948,12.6034
08/08/2000,1.8203,100.1352,26.8363,17.3348,17.3359,27.056,12.6936
09/08/2000,1.8408,100.134,26.9365,17.4364,17.4375,27.1582,12.7723
10/08/2000,1.9838,100.1323,27.0127,17.4936,17.4947,27.2402,12.8242
11/08/2000,1.9933,100.128,27.0572,17.5201,17.5212,27.2884,12.8472
12/08/2000,1.992,100.1215,27.0916,17.5022,17.5033,27.3262,12.8358
13/08/2000,1.9848,100.1144,27.1204,17.4474,17.4486,27.3517,12.8012
14/08/2000,1.9848,100.1117,27.1625,17.411,17.4122,27.3855,12.7795
15/08/2000,1.9848,100.1137,27.2174,17.3871,17.3883,27.4277,12.7638
16/08/2000,1.9848,100.1164,27.3026,17.3961,17.3973,27.4963,12.7701
17/08/2000,1.9844,100.119,27.3936,17.4168,17.418,27.5812,12.7846
18/08/2000,1.9826,100.1208,27.4748,17.401,17.4022,27.6624,12.7726
19/08/2000,1.9938,100.1227,27.5242,17.3968,17.398,27.7117,12.7707
20/08/2000,1.9997,100.1262,27.5521,17.351,17.3522,27.7405,12.7393
21/08/2000,1.9987,100.1313,27.5978,17.3519,17.3531,27.7883,12.7388
22/08/2000,1.9993,100.1347,27.6632,17.4296,17.4307,27.8551,12.7836
23/08/2000,1.9995,100.1372,27.7491,17.5364,17.5371,27.942,12.8414
24/08/2000,2.0092,100.1385,27.8217,17.6096,17.6103,28.02,12.889
25/08/2000,2.0102,100.1368,27.868,17.6357,17.6363,28.067,12.9083
26/08/2000,2.0119,100.1317,27.9033,17.6245,17.6251,28.1027,12.9012
27/08/2000,2.066,100.1269,27.9398,17.6406,17.6412,28.1435,12.9159
28/08/2000,1.9484,100.1244,28.0018,17.6416,17.6422,28.2105,12.9176
29/08/2000,1.8761,100.1233,28.0732,17.6372,17.6378,28.2864,12.914
30/08/2000,1.8744,100.1222,28.1309,17.646,17.6466,28.3502,12.9207
31/08/2000,1.9091,100.1235,28.1495,17.6637,17.6644,28.3704,12.9345
01/09/2000,2.0888,100.1268,28.147,17.6989,17.6996,28.3669,12.9655
02/09/2000,2.0724,100.127,28.1379,17.699,17.6997,28.3582,12.9651
03/09/2000,2.0485,100.1239,28.1527,17.6871,17.6878,28.3722,12.9543
04/09/2000,1.9969,100.1199,28.1648,17.6748,17.6755,28.3847,12.9438
05/09/2000,1.9885,100.1205,28.1847,17.6721,17.6728,28.406,12.939
06/09/2000,2.0557,100.1242,28.167,17.7065,17.7073,28.3854,12.9623
07/09/2000,2.1184,100.1254,28.1413,17.7474,17.7482,28.3573,12.9917
08/09/2000,2.1211,100.1227,28.1474,17.8357,17.8365,28.3632,13.0562
09/09/2000,2.1217,100.1193,28.147,17.8981,17.8989,28.3681,13.1027
10/09/2000,2.1268,100.1163,28.1283,17.9329,17.9336,28.3568,13.1282
11/09/2000,2.1275,100.1153,28.1115,17.939,17.9396,28.3455,13.1319
12/09/2000,2.1052,100.1157,28.1028,17.942,17.9426,28.3361,13.1344
13/09/2000,1.9821,100.1161,28.1438,17.9539,17.9545,28.3778,13.1457
14/09/2000,1.9905,100.1111,28.2033,18.0037,18.0042,28.4357,13.18
15/09/2000,1.9911,100.1034,28.2264,17.9977,17.9983,28.4594,13.1807
16/09/2000,1.9908,100.0989,28.1878,17.9241,17.9251,28.421,13.1462
17/09/2000,1.9908,100.0958,28.1188,17.8432,17.8443,28.351,13.1027
18/09/2000,1.9907,100.0915,28.0607,17.7488,17.7502,28.2793,13.0526
19/09/2000,1.9908,100.0873,28.0127,17.7056,17.7071,28.2323,13.0299
20/09/2000,2.0016,100.0823,27.9896,17.753,17.7545,28.211,13.0684
21/09/2000,2.0746,100.0784,27.9544,17.7913,17.7928,28.1717,13.1048
22/09/2000,2.1,100.0746,27.9274,17.8176,17.8191,28.1416,13.1298
23/09/2000,2.0798,100.0748,27.9387,17.8286,17.8301,28.1525,13.1405
24/09/2000,1.9788,100.0716,27.9748,17.8265,17.828,28.1893,13.1395
25/09/2000,1.9686,100.0629,27.9652,17.7921,17.7936,28.1797,13.1176
26/09/2000,1.9546,100.0602,27.853,17.6429,17.6447,28.0673,13.0242
27/09/2000,1.8983,100.0594,27.7611,17.4893,17.4913,27.9782,12.9211
28/09/2000,1.8926,100.0598,27.6672,17.3487,17.3509,27.8849,12.8305
29/09/2000,1.8904,100.0629,27.5748,17.2169,17.2192,27.7906,12.7429
30/09/2000,1.8668,100.0653,27.5191,17.1373,17.1396,27.7358,12.6804
01/10/2000,1.8663,100.0655,27.4597,17.1175,17.1198,27.6762,12.6657
02/10/2000,1.8648,100.0656,27.3877,17.0688,17.0711,27.6028,12.6321
03/10/2000,1.8205,100.0652,27.335,16.987,16.9894,27.5495,12.5709
04/10/2000,1.7869,100.0639,27.2882,16.8981,16.9005,27.4886,12.5103
05/10/2000,1.7721,100.0621,27.2522,16.8168,16.8192,27.4364,12.4532
06/10/2000,1.9462,100.0626,27.1938,16.7827,16.7851,27.3745,12.426
07/10/2000,1.89,100.0724,27.0757,16.5842,16.5877,27.2565,12.3141
08/10/2000,1.89,100.0844,26.9104,16.3925,16.3987,27.0902,12.241
09/10/2000,1.8898,100.0973,26.7382,16.2322,16.2399,26.9174,12.1756
10/10/2000,1.8897,100.1076,26.5705,16.0979,16.1066,26.7426,12.1193
11/10/2000,1.8879,100.1152,26.4184,15.91,15.9201,26.5842,12.0262
12/10/2000,1.8878,100.1228,26.2741,15.7407,15.7519,26.4356,11.9383
13/10/2000,1.8962,100.1318,26.1407,15.5997,15.6115,26.2849,11.8629
14/10/2000,1.8962,100.1409,26.0254,15.4632,15.4757,26.1424,11.794
15/10/2000,1.8907,100.1483,25.9206,15.3218,15.3347,26.0009,11.7126
16/10/2000,1.8808,100.1513,25.813,15.2272,15.2401,25.8785,11.649
17/10/2000,1.8689,100.152,25.7094,15.146,15.159,25.7654,11.5887
18/10/2000,1.8643,100.1539,25.607,15.0557,15.0688,25.6596,11.5188
19/10/2000,1.8624,100.1586,25.4805,14.9592,14.9724,25.5291,11.4457
20/10/2000,1.8571,100.1654,25.375,14.8948,14.908,25.4206,11.3953
21/10/2000,1.845,100.1741,25.2743,14.8225,14.8357,25.3172,11.338
22/10/2000,1.8381,100.1883,25.1716,14.7661,14.7793,25.2108,11.2955
23/10/2000,1.8205,100.2078,25.074,14.716,14.7292,25.1095,11.2598
24/10/2000,1.8191,100.2247,24.9674,14.6629,14.6762,24.9946,11.223
25/10/2000,1.8192,100.2315,24.8922,14.6704,14.6837,24.907,11.2262
26/10/2000,1.8202,100.2358,24.79,14.635,14.6483,24.799,11.2028
27/10/2000,1.8012,100.2416,24.6707,14.5526,14.566,24.6686,11.1435
28/10/2000,1.7591,100.2486,24.5671,14.4698,14.4833,24.5615,11.0818
29/10/2000,1.7427,100.2566,24.4908,14.4106,14.4241,24.4801,11.0379
30/10/2000,1.7357,100.2639,24.4161,14.3675,14.3811,24.391,11.0094
31/10/2000,1.7117,100.2701,24.3664,14.3263,14.34,24.3198,10.9814
01/11/2000,1.7093,100.2755,24.3251,14.2788,14.2925,24.261,10.9488
02/11/2000,1.6909,100.2803,24.2669,14.2419,14.2556,24.1932,10.9221
03/11/2000,1.6572,100.2824,24.2224,14.1986,14.2122,24.1425,10.8893
04/11/2000,1.6393,100.2808,24.1587,14.1554,14.169,24.0841,10.8567
05/11/2000,1.6469,100.2789,24.0386,14.1315,14.1451,23.9661,10.8392
06/11/2000,1.7011,100.2751,23.9386,14.1144,14.128,23.8616,10.8255
07/11/2000,1.7606,100.2731,23.8889,14.1125,14.1261,23.8087,10.8238
08/11/2000,2.0412,100.2682,23.8551,14.0924,14.106,23.7741,10.8049
09/11/2000,2.2376,100.2575,23.7864,14.0254,14.039,23.7032,10.7595
10/11/2000,2.1941,100.2583,23.6239,13.8501,13.8638,23.5413,10.6489
11/11/2000,2.1579,100.2592,23.4341,13.6689,13.6827,23.3515,10.5396
12/11/2000,2.135,100.2579,23.252,13.5229,13.5367,23.1664,10.4497
13/11/2000,2.1405,100.2571,23.0608,13.4288,13.4427,22.9814,10.3899
14/11/2000,2.138,100.2605,22.8201,13.2379,13.2524,22.7382,10.2916
15/11/2000,2.1372,100.2625,22.5775,13.0339,13.0488,22.4844,10.1801
16/11/2000,2.3812,100.2593,22.3695,12.8767,12.8916,22.2728,10.0742
17/11/2000,2.3974,100.2609,22.1432,12.7033,12.7182,22.044,9.9623
18/11/2000,2.4517,100.2687,21.8709,12.4803,12.4953,21.7723,9.8294
19/11/2000,2.5914,100.2755,21.6178,12.3132,12.3282,21.5069,9.7364
20/11/2000,2.5923,100.2884,21.3946,12.1809,12.1961,21.2809,9.6755
21/11/2000,2.5923,100.3055,21.1405,12.0104,12.0267,21.0223,9.6145
22/11/2000,2.5925,100.3169,20.898,11.8736,11.8905,20.7822,9.5624
23/11/2000,2.5954,100.3211,20.6674,11.7594,11.7764,20.5609,9.509
24/11/2000,2.8307,100.3164,20.445,11.6832,11.7003,20.3526,9.4679
25/11/2000,2.8483,100.312,20.2322,11.6154,11.6325,20.142,9.4244
26/11/2000,2.8504,100.3127,19.9972,11.5084,11.5256,19.904,9.3616
27/11/2000,2.8398,100.3157,19.7662,11.3713,11.3886,19.666,9.2826
28/11/2000,2.8339,100.3208,19.5696,11.2925,11.3099,19.4537,9.2407
29/11/2000,2.8379,100.3237,19.3731,11.1815,11.1989,19.2508,9.1712
30/11/2000,2.8373,100.3257,19.1471,11.0165,11.0342,19.0175,9.0927
01/12/2000,2.8375,100.3266,18.9392,10.8584,10.8764,18.7956,9.0166
02/12/2000,2.8294,100.3304,18.7313,10.7376,10.7557,18.5812,8.9464
03/12/2000,2.8283,100.3436,18.4626,10.5493,10.5678,18.3098,8.8571
04/12/2000,2.8266,100.3587,18.2002,10.3796,10.3986,18.0398,8.7834
05/12/2000,2.7722,100.371,17.9353,10.186,10.2051,17.7705,8.6809
06/12/2000,2.7712,100.3788,17.6782,9.9956,10.0149,17.4954,8.579
07/12/2000,2.7711,100.385,17.4172,9.8192,9.8386,17.2224,8.4844
08/12/2000,2.7725,100.3925,17.2038,9.7171,9.7365,17.0003,8.4247
09/12/2000,2.7438,100.4011,17.0198,9.6145,9.6338,16.8123,8.36
10/12/2000,2.5662,100.4088,16.8469,9.4857,9.505,16.6381,8.2673
11/12/2000,2.5579,100.415,16.696,9.3834,9.4027,16.4858,8.1931
12/12/2000,2.5622,100.4303,16.4462,9.144,9.1647,16.2352,8.0762
13/12/2000,2.6722,100.4417,16.2184,8.9868,9.0076,16.0054,7.9868
14/12/2000,2.7207,100.4549,16.0159,8.8558,8.8766,15.7991,7.9066
15/12/2000,2.7142,100.4626,15.8719,8.7401,8.761,15.656,7.8439
16/12/2000,2.7594,100.4578,15.8208,8.7007,8.7216,15.6025,7.8199
17/12/2000,2.762,100.4636,15.5516,8.4038,8.4279,15.3328,7.6887
18/12/2000,2.796,100.4677,15.2883,8.1687,8.1937,15.0683,7.5771
19/12/2000,2.8008,100.4721,14.9942,7.9076,7.935,14.7728,7.4692
20/12/2000,2.7983,100.4797,14.6918,7.6459,7.6754,14.4675,7.3667
21/12/2000,2.8806,100.4879,14.4181,7.4241,7.4539,14.1899,7.2573
22/12/2000,2.8487,100.5026,14.1137,7.1355,7.1664,13.8788,7.1194
23/12/2000,2.8365,100.519,13.826,6.9026,6.9343,13.5848,7.0176
24/12/2000,2.8364,100.5357,13.6026,6.7902,6.822,13.3561,6.9726
25/12/2000,2.8371,100.5508,13.4128,6.7152,6.7471,13.1626,6.9491
26/12/2000,2.8452,100.5628,13.2431,6.6235,6.656,12.9903,6.9198
27/12/2000,3.0165,100.567,13.0516,6.5887,6.6209,12.8107,6.9071
28/12/2000,3.4078,100.5634,12.8447,6.5062,6.5383,12.6022,6.8707
29/12/2000,3.3976,100.5661,12.581,6.2635,6.2961,12.337,6.7489
30/12/2000,3.3163,100.5749,12.2933,5.9379,5.973,12.0498,6.5942
31/12/2000,3.2639,100.5879,12.0246,5.6604,5.6963,11.7786,6.4549
01/01/2001,3.246,100.6026,11.7386,5.3903,5.4269,11.4911,6.317
02/01/2001,3.2345,100.6238,11.4291,5.1074,5.1448,11.1808,6.1767
03/01/2001,3.2053,100.6422,11.1608,4.8617,4.8999,10.9123,6.0631
04/01/2001,3.2053,100.6474,10.9959,4.772,4.8103,10.7393,6.0363
05/01/2001,3.2053,100.6432,10.841,4.7175,4.7556,10.581,6.0174
06/01/2001,3.2054,100.6396,10.6905,4.6488,4.687,10.4097,5.9938
07/01/2001,3.3723,100.632,10.5674,4.6343,4.6725,10.2816,5.9905
08/01/2001,3.4052,100.6291,10.3905,4.505,4.5435,10.1017,5.9357
09/01/2001,3.4052,100.6378,10.148,4.317,4.3562,9.8595,5.865
10/01/2001,3.4053,100.6477,9.9357,4.1399,4.1802,9.6249,5.8013
11/01/2001,3.4636,100.6512,9.7309,4.0262,4.0665,9.4169,5.7538
12/01/2001,3.4656,100.6562,9.5459,3.95,3.9903,9.2413,5.7204
13/01/2001,3.4597,100.6631,9.3547,3.8707,3.9111,9.0589,5.6843
14/01/2001,3.2465,100.6675,9.2154,3.7606,3.801,8.9198,5.6136
15/01/2001,3.2723,100.665,9.1672,3.8405,3.8798,8.8662,5.6425
16/01/2001,3.3559,100.6596,9.1345,3.9464,3.983,8.8304,5.6717
17/01/2001,3.3766,100.6507,9.1249,4.0509,4.086,8.8186,5.7068
18/01/2001,3.5075,100.6374,9.1434,4.1923,4.2264,8.8458,5.7681
19/01/2001,3.7106,100.6219,9.1126,4.299,4.3317,8.8152,5.8138
20/01/2001,3.7141,100.6197,8.9649,4.2534,4.2855,8.669,5.8014
21/01/2001,3.7057,100.6237,8.7959,4.1778,4.2099,8.514,5.7805
22/01/2001,3.7057,100.6292,8.6143,4.1203,4.1521,8.3555,5.7647
23/01/2001,3.7057,100.634,8.4321,4.0646,4.0963,8.2054,5.7474
24/01/2001,3.7057,100.6384,8.2739,3.9837,4.0155,8.0558,5.7148
25/01/2001,3.7057,100.6478,8.087,3.8355,3.8681,7.8726,5.6578
26/01/2001,3.7058,100.6537,7.9226,3.7145,3.7473,7.7071,5.6087
27/01/2001,3.7056,100.6585,7.8129,3.6477,3.6805,7.5971,5.5771
28/01/2001,3.7049,100.6629,7.681,3.5583,3.5912,7.4639,5.5358
29/01/2001,4.0628,100.6557,7.5958,3.5368,3.5697,7.3763,5.5252
30/01/2001,4.0645,100.6405,7.4974,3.4953,3.5283,7.2758,5.5044
31/01/2001,4.0656,100.6272,7.3886,3.4458,3.4789,7.1653,5.4813
01/02/2001,4.0672,100.6225,7.2437,3.3531,3.3864,7.0202,5.4431
02/02/2001,4.0672,100.6252,7.0688,3.2304,3.2639,6.8524,5.3919
03/02/2001,4.0662,100.6298,6.8884,3.0829,3.1173,6.6732,5.3389
04/02/2001,4.0658,100.6314,6.7285,2.9677,3.0023,6.5147,5.2931
05/02/2001,4.0658,100.6319,6.5717,2.8692,2.9038,6.3502,5.251
06/02/2001,4.0658,100.6321,6.43,2.7869,2.8216,6.1906,5.2152
07/02/2001,4.0658,100.6344,6.3112,2.7456,2.7803,6.0812,5.1947
08/02/2001,4.0658,100.6387,6.2017,2.7246,2.7592,5.9884,5.184
09/02/2001,4.2336,100.6391,6.1262,2.7393,2.7739,5.9234,5.195
10/02/2001,4.2555,100.6433,5.9796,2.6349,2.6697,5.7811,5.1469
11/02/2001,4.2621,100.649,5.8204,2.5226,2.5575,5.6248,5.0938
12/02/2001,4.345,100.6592,5.7058,2.4651,2.5,5.5084,5.0606
13/02/2001,4.3497,100.6709,5.6498,2.4344,2.4693,5.4518,5.0419
14/02/2001,4.2573,100.6814,5.6205,2.4148,2.4497,5.4223,5.0272
15/02/2001,4.0877,100.6861,5.5821,2.3799,2.4148,5.3836,4.9967
16/02/2001,4.0072,100.6887,5.5542,2.3428,2.3778,5.3547,4.9679
17/02/2001,3.7535,100.7084,5.4241,2.1829,2.2184,5.2266,4.8887
18/02/2001,3.7534,100.7214,5.372,2.1218,2.1578,5.174,4.8704
19/02/2001,3.7534,100.7294,5.3786,2.1347,2.1707,5.1824,4.8757
20/02/2001,3.7626,100.737,5.4123,2.2082,2.2442,5.2159,4.911
21/02/2001,3.8255,100.7424,5.4683,2.2684,2.3043,5.2677,4.9449
22/02/2001,3.8566,100.7405,5.5529,2.3986,2.4339,5.3513,5.0011
23/02/2001,3.856,100.7424,5.5908,2.46,2.4949,5.3961,5.022
24/02/2001,3.7739,100.7469,5.6628,2.5335,2.5684,5.4686,5.0623
25/02/2001,4.013,100.7476,5.7687,2.6504,2.6853,5.5699,5.1264
26/02/2001,3.8134,100.7473,5.8766,2.73,2.7648,5.6752,5.1554
27/02/2001,3.788,100.7457,5.9998,2.8252,2.86,5.8078,5.1983
28/02/2001,3.8076,100.7367,6.1006,2.9333,2.9679,5.9095,5.2443
01/03/2001,3.8525,100.7199,6.2174,3.0885,3.1219,6.0345,5.2971
02/03/2001,4.0567,100.6997,6.3506,3.2704,3.3031,6.1714,5.3785
03/03/2001,4.707,100.6789,6.4767,3.4336,3.4662,6.298,5.4694
04/03/2001,4.522,100.6739,6.4923,3.4507,3.4832,6.3137,5.4786
05/03/2001,4.5045,100.6815,6.4466,3.3655,3.3982,6.2698,5.4439
06/03/2001,4.502,100.6858,6.4101,3.2919,3.325,6.2344,5.4197
07/03/2001,4.502,100.6882,6.3882,3.2565,3.2898,6.2164,5.4084
08/03/2001,4.5048,100.6846,6.4008,3.2625,3.2958,6.2354,5.4132
09/03/2001,4.554,100.678,6.3739,3.2369,3.2703,6.2085,5.4034
10/03/2001,4.554,100.6708,6.3984,3.2519,3.2852,6.2343,5.4085
11/03/2001,4.5545,100.6657,6.4312,3.3188,3.3519,6.2775,5.4333
