date,PRECTOT,PS,T2M,T2MDEW,T2MWET,TS,QV2M
14/06/2000,0.0187,-0.0042,-0.0473,0.0049,0.0048,-0.0259,0.0033
15/06/2000,0.0173,-0.0044,-0.024,-0.0244,-0.0242,-0.0458,-0.004
16/06/2000,0.0681,0.0045,-0.0117,-0.0094,-0.0094,-0.0244,0.0006
17/06/2000,-0.1126,0.0067,-0.0181,-0.0533,-0.0533,-0.0182,-0.0378
18/06/2000,-0.1532,0.0017,0.0169,-0.026,-0.0261,0.0184,-0.0212
19/06/2000,0.1494,0.0017,0.0449,0.0826,0.0827,0.0414,0.0536
20/06/2000,0.0096,-0.0105,0.1035,0.1165,0.1158,0.1029,0.0448
21/06/2000,-0.0138,-0.0035,-0.0238,-0.0137,-0.0135,-0.0088,-0.003
22/06/2000,0.0316,0.0012,-0.0418,-0.0419,-0.0415,-0.0541,-0.0102
23/06/2000,-0.0381,0.0035,-0.0211,-0.1252,-0.1251,-0.0233,-0.0777
24/06/2000,-0.0852,0.0059,-0.0116,-0.0295,-0.0295,-0.007,-0.0181
25/06/2000,0.1353,-0.0056,0.0113,0.0994,0.0993,0.0072,0.0683
26/06/2000,-0.0528,-0.0006,0.0083,0.0032,0.0033,0.0114,-0.004
27/06/2000,-0.436,0.0088,0.0017,-0.0418,-0.0418,0.0046,-0.0216
28/06/2000,0.4916,-0.0044,0.0194,0.0719,0.0719,0.0174,0.0469
29/06/2000,0.0162,-0.0088,-0.0307,-0.0208,-0.0208,-0.0334,-0.0134
30/06/2000,-0.0619,0.0007,-0.0327,-0.0996,-0.0997,-0.0311,-0.0695
01/07/2000,0.0076,0.0015,0.0042,-0.0013,-0.0012,0.0049,-0.0014
02/07/2000,-0.0004,0.002,0.0129,-0.0197,-0.0197,0.0074,-0.0109
03/07/2000,-0.0168,0.0028,-0.0068,0.021,0.021,-0.0009,0.0156
04/07/2000,-0.0119,0.0055,0.0115,0.0099,0.0099,0.012,0.0064
05/07/2000,-0.0119,0.0072,0.0268,0.0209,0.0209,0.0262,0.0093
06/07/2000,0.0408,-0.0037,0.004,0.013,0.0131,0.0042,0.0048
07/07/2000,-0.0122,-0.0063,0.0041,0.0114,0.0112,0.0033,0.0127
08/07/2000,-0.0531,0.0041,-0.0494,-0.0542,-0.054,-0.0479,-0.0324
09/07/2000,0.0758,-0.0049,0.0295,0.057,0.0569,0.0299,0.0411
10/07/2000,-0.0858,-0.0025,-0.0192,-0.0192,-0.0192,-0.0203,-0.0085
11/07/2000,-0.2763,0.0004,-0.008,-0.0385,-0.0386,-0.009,-0.0303
12/07/2000,0.0011,0.0029,0.0058,-0.0066,-0.0065,0.0075,-0.0084
13/07/2000,0.3573,-0.0069,0.0843,0.1418,0.1416,0.0816,0.0843
14/07/2000,1.00E-04,-0.0043,0.0053,-0.0153,-0.0153,0.0068,-0.0161
15/07/2000,0.0106,0.0012,-0.0472,-0.0803,-0.0801,-0.0476,-0.0408
16/07/2000,-0.0176,0.0033,-0.0236,-0.0372,-0.0372,-0.0231,-0.0203
17/07/2000,-0.0109,0.0008,0.0448,0.04,0.0398,0.0443,0.0077
18/07/2000,0.011,-0.0051,0.0321,0.0679,0.0677,0.0339,0.0356
19/07/2000,0.0188,0.0005,-0.0243,0.0019,0.0022,-0.0174,0.0198
20/07/2000,0.0197,-0.0006,-0.0337,-0.0689,-0.0688,-0.0385,-0.0317
21/07/2000,-0.0423,0,-0.0415,-0.0497,-0.0497,-0.0454,-0.034
22/07/2000,-0.0686,0.0041,0.0153,-0.0074,-0.0074,0.0158,-0.0102
23/07/2000,0.0448,0.0011,0.0177,0.0319,0.0319,0.0163,0.0206
24/07/2000,0.0292,0.0006,-0.0469,-0.0046,-0.0046,-0.0391,-0.0024
25/07/2000,0.0162,0.0003,-0.014,-0.014,-0.014,-0.0161,-0.0083
26/07/2000,0.015,0.006,0.0012,0.033,0.0331,-0.0031,0.0221
27/07/2000,-0.0021,-0.0007,0.0358,0.0269,0.0268,0.0271,0.0166
28/07/2000,-0.0257,-0.0029,-0.0104,-0.028,-0.028,-0.0051,-0.0196
29/07/2000,0.0214,0.0003,-0.0252,-0.0246,-0.0246,-0.021,-0.0124
30/07/2000,0.0981,0.0012,0.0329,0.0776,0.0776,0.0296,0.0526
31/07/2000,-0.0434,0.0027,-0.0114,0.0522,0.0521,-0.0043,0.0323
01/08/2000,-0.0412,0.0036,-0.0282,-0.0482,-0.0482,-0.0291,-0.0285
02/08/2000,-0.0346,0.0049,-0.0156,-0.0354,-0.0353,-0.0231,-0.0212
03/08/2000,0.0305,-0.0073,0.0471,0.0342,0.0341,0.0437,0.0207
04/08/2000,-0.0133,-0.0041,0.0199,0.0022,0.0023,0.0232,-0.0043
05/08/2000,-0.0406,0.0013,0.0054,-0.0285,-0.0285,0.0005,-0.0211
06/08/2000,0.0198,0.0023,0.0049,-0.0099,-0.0099,0.0136,-0.0026
07/08/2000,-0.0003,-0.0032,-0.0075,0.0272,0.0272,-0.0069,0.0196
08/08/2000,0.0009,-0.0031,-0.037,0.0202,0.0202,-0.0334,0.0187
09/08/2000,0.0182,0.001,0.0007,-0.0202,-0.0202,-0.0058,-0.0115
10/08/2000,0.1225,-0.0005,-0.024,-0.0444,-0.0444,-0.0202,-0.0268
11/08/2000,-0.1335,-0.0026,-0.0317,-0.0307,-0.0307,-0.0338,-0.0289
12/08/2000,-0.0108,-0.0022,-0.0101,-0.0444,-0.0444,-0.0104,-0.0344
13/08/2000,-0.0059,-0.0006,-0.0056,-0.0369,-0.0368,-0.0123,-0.0232
14/08/2000,0.0072,0.0044,0.0133,0.0184,0.0183,0.0083,0.0129
15/08/2000,0,0.0047,0.0128,0.0125,0.0125,0.0084,0.006
16/08/2000,0,0.0007,0.0303,0.0329,0.0329,0.0264,0.022
17/08/2000,-0.0004,-0.0001,0.0058,0.0117,0.0117,0.0163,0.0082
18/08/2000,-0.0014,-0.0008,-0.0098,-0.0365,-0.0365,-0.0037,-0.0265
19/08/2000,0.013,1.00E-04,-0.0318,0.0116,0.0116,-0.0319,0.0101
20/08/2000,-0.0053,0.0016,-0.0215,-0.0416,-0.0416,-0.0205,-0.0295
21/08/2000,-0.0069,0.0016,0.0178,0.0467,0.0467,0.019,0.0309
22/08/2000,0.0016,-0.0017,0.0197,0.0768,0.0767,0.019,0.0453
23/08/2000,-0.0004,-0.0009,0.0205,0.0291,0.0288,0.0201,0.013
24/08/2000,0.0095,-0.0012,-0.0133,-0.0336,-0.0332,-0.0089,-0.0102
25/08/2000,-0.0087,-0.003,-0.0263,-0.0471,-0.0472,-0.031,-0.0283
26/08/2000,0.0007,-0.0034,-0.011,-0.0373,-0.0372,-0.0113,-0.0264
27/08/2000,0.0524,0.0003,0.0012,0.0273,0.0273,0.0051,0.0218
28/08/2000,-0.1717,0.0023,0.0255,-0.0151,-0.0151,0.0262,-0.013
29/08/2000,0.0453,0.0014,0.0094,-0.0054,-0.0054,0.0089,-0.0053
30/08/2000,0.0706,0,-0.0137,0.0132,0.0132,-0.0121,0.0103
31/08/2000,0.0364,0.0024,-0.0391,0.0089,0.009,-0.0436,0.0071
01/09/2000,0.145,0.002,-0.0211,0.0175,0.0174,-0.0237,0.0172
02/09/2000,-0.1961,-0.0031,-0.0066,-0.0351,-0.0351,-0.0052,-0.0314
03/09/2000,-0.0075,-0.0033,0.0239,-0.012,-0.012,0.0227,-0.0104
04/09/2000,-0.0277,-0.0009,-0.0027,-0.0004,-0.0004,-0.0015,0.0003
05/09/2000,0.0432,0.0046,0.0078,0.0096,0.0096,0.0088,0.0057
06/09/2000,0.0756,0.0031,-0.0376,0.0371,0.0372,-0.0419,0.0281
07/09/2000,-0.0045,-0.0025,-0.008,0.0065,0.0064,-0.0075,0.0061
08/09/2000,-0.06,-0.0039,0.0318,0.0474,0.0474,0.034,0.0351
09/09/2000,-0.0021,-0.0007,-0.0065,-0.0259,-0.0259,-0.001,-0.018
10/09/2000,0.0045,0.0004,-0.0183,-0.0276,-0.0277,-0.0162,-0.021
11/09/2000,-0.0044,0.002,0.0019,-0.0287,-0.0287,0,-0.0218
12/09/2000,-0.023,0.0014,0.0081,-0.0031,-0.003,0.0019,-0.0012
13/09/2000,-0.1008,0,0.0497,0.0089,0.0089,0.0511,0.0088
14/09/2000,0.1315,-0.0054,0.0185,0.0379,0.0378,0.0162,0.023
15/09/2000,-0.0078,-0.0027,-0.0364,-0.0558,-0.0556,-0.0342,-0.0336
16/09/2000,-0.0009,0.0032,-0.0617,-0.0676,-0.0673,-0.0621,-0.0352
17/09/2000,0.0003,0.0014,-0.0304,-0.0073,-0.0076,-0.0316,-0.009
18/09/2000,-1.00E-04,-0.0012,0.0109,-0.0135,-0.0133,-0.0017,-0.0066
19/09/2000,0.0002,0.0001,0.0101,0.0512,0.051,0.0247,0.0274
20/09/2000,0.0107,-0.0008,0.0249,0.0906,0.0905,0.0257,0.0612
21/09/2000,0.0622,0.0011,-0.0121,-0.0091,-0.0091,-0.018,-0.0021
22/09/2000,-0.0476,0.0001,0.0082,-0.012,-0.012,0.0092,-0.0114
23/09/2000,-0.0456,0.004,0.0383,-0.0153,-0.0153,0.041,-0.0143
24/09/2000,-0.0808,-0.0034,0.0248,-0.0131,-0.0131,0.0259,-0.0117
25/09/2000,0.0908,-0.0055,-0.0457,-0.0323,-0.0323,-0.0464,-0.0209
26/09/2000,-0.0038,0.006,-0.1026,-0.1148,-0.1145,-0.1028,-0.0715
27/09/2000,-0.0423,0.0019,0.0203,-0.0044,-0.0045,0.0233,-0.0097
28/09/2000,0.0506,0.0012,-0.002,0.013,0.013,-0.0042,0.0125
29/09/2000,0.0035,0.0027,0.0015,0.0088,0.0087,-0.001,0.003
30/09/2000,-0.0214,-0.0007,0.0367,0.0522,0.0521,0.0395,0.0251
01/10/2000,0.0231,-0.0022,-0.0037,0.0598,0.0598,-0.0048,0.0478
02/10/2000,-0.001,-0.0001,-0.0126,-0.0289,-0.0289,-0.0138,-0.0189
03/10/2000,-0.0428,-0.0005,0.0193,-0.0331,-0.033,0.0201,-0.0276
04/10/2000,0.0107,-0.0009,0.0059,-0.0071,-0.0072,-0.0076,0.0006
05/10/2000,0.0188,-0.0005,0.0108,0.0076,0.0076,0.0087,0.0035
06/10/2000,0.1889,0.0023,-0.0224,0.0472,0.0472,-0.0097,0.0299
07/10/2000,-0.2303,0.0093,-0.0597,-0.1644,-0.1633,-0.0561,-0.0847
08/10/2000,0.0562,0.0022,-0.0472,0.0068,0.0084,-0.0483,0.0388
09/10/2000,-0.0002,0.0009,-0.0069,0.0314,0.0302,-0.0065,0.0077
10/10/2000,1.00E-04,-0.0026,0.0045,0.026,0.0255,-0.002,0.0091
11/10/2000,-0.0017,-0.0027,0.0156,-0.0536,-0.0532,0.0164,-0.0368
12/10/2000,0.0017,0,0.0078,0.0186,0.0183,0.0098,0.0052
13/10/2000,0.0085,0.0014,0.0109,0.0283,0.0278,-0.0021,0.0125
14/10/2000,-0.0084,0.0001,0.0181,0.0045,0.0046,0.0082,0.0065
15/10/2000,-0.0055,-0.0017,0.0105,-0.0049,-0.0052,0.001,-0.0125
16/10/2000,-0.0044,-0.0044,-0.0028,0.0468,0.0464,0.0191,0.0178
17/10/2000,-0.002,-0.0023,0.004,0.0134,0.0135,0.0093,0.0033
18/10/2000,0.0073,0.0012,0.0012,-0.0091,-0.0091,0.0073,-0.0096
19/10/2000,0.0027,0.0028,-0.0241,-0.0062,-0.0062,-0.0247,-0.0032
20/10/2000,-0.0034,0.0021,0.021,0.0321,0.032,0.022,0.0227
21/10/2000,-0.0068,0.0019,0.0048,-0.0079,-0.0079,0.0051,-0.0069
22/10/2000,0.0052,0.0055,-0.002,0.0159,0.0159,-0.003,0.0148
23/10/2000,-0.0107,0.0053,0.0051,0.0063,0.0063,0.0051,0.0068
24/10/2000,0.0162,-0.0026,-0.009,-0.003,-0.0029,-0.0136,-0.0011
25/10/2000,0.0015,-0.0101,0.0314,0.0606,0.0605,0.0273,0.04
26/10/2000,0.0009,-0.0025,-0.027,-0.0429,-0.0429,-0.0204,-0.0266
27/10/2000,-0.02,0.0015,-0.0171,-0.047,-0.0469,-0.0224,-0.0359
28/10/2000,-0.0231,0.0012,0.0157,-0.0004,-0.0004,0.0233,-0.0024
29/10/2000,0.0257,0.001,0.0273,0.0236,0.0235,0.0257,0.0178
30/10/2000,0.0094,-0.0007,0.0016,0.0161,0.0162,-0.0077,0.0154
31/10/2000,-0.017,-0.0011,0.025,0.0019,0.0019,0.0179,0.0005
01/11/2000,0.0216,-0.0008,0.0084,-0.0063,-0.0064,0.0124,-0.0046
02/11/2000,-0.016,-0.0006,-0.0169,0.0106,0.0106,-0.009,0.0059
03/11/2000,-0.0153,-0.0027,0.0137,-0.0064,-0.0065,0.0171,-0.0061
04/11/2000,0.0158,-0.0037,-0.0192,1.00E-04,0.0002,-0.0077,0.0002
05/11/2000,0.0255,-0.0003,-0.0564,0.0193,0.0193,-0.0596,0.0151
06/11/2000,0.0466,-0.0019,0.0201,0.0068,0.0068,0.0135,0.0038
07/11/2000,0.0053,0.0018,0.0503,0.0152,0.0152,0.0516,0.012
08/11/2000,0.2211,-0.0029,0.0159,-0.0182,-0.0182,0.0183,-0.0172
09/11/2000,-0.0842,-0.0058,-0.0349,-0.0469,-0.0469,-0.0363,-0.0265
10/11/2000,-0.2399,0.0115,-0.0938,-0.1083,-0.1082,-0.091,-0.0652
11/11/2000,0.0073,1.00E-04,-0.0273,-0.0059,-0.0059,-0.0279,0.0013
12/11/2000,0.0133,-0.0022,0.0077,0.0352,0.0351,0.0047,0.0194
13/11/2000,0.0284,0.0005,-0.0091,0.0519,0.052,0.0001,0.0301
14/11/2000,-0.008,0.0042,-0.0495,-0.0968,-0.0963,-0.0582,-0.0385
15/11/2000,0.0017,-0.0014,-0.0019,-0.0131,-0.0133,-0.0106,-0.0132
16/11/2000,0.2448,-0.0052,0.0346,0.0468,0.0464,0.0422,0.0056
17/11/2000,-0.2278,0.0048,-0.0183,-0.0162,-0.0162,-0.0172,-0.006
18/11/2000,0.0381,0.0062,-0.046,-0.0496,-0.0495,-0.0429,-0.021
19/11/2000,0.0854,-0.001,0.0192,0.0559,0.0558,0.0063,0.0399
20/11/2000,-0.1388,0.0061,0.0299,0.0348,0.035,0.0394,0.0321
21/11/2000,-0.0009,0.0042,-0.0309,-0.0382,-0.0373,-0.0326,-1.00E-04
22/11/2000,0.0002,-0.0057,0.0116,0.0337,0.0332,0.0185,0.0089
23/11/2000,0.0027,-0.0072,0.0119,0.0226,0.0221,0.0188,-0.0013
24/11/2000,0.2324,-0.0089,0.0082,0.038,0.038,0.013,0.0123
25/11/2000,-0.2177,0.0003,0.0096,0.0084,0.0083,-0.0023,-0.0024
26/11/2000,-0.0155,0.0051,-0.0222,-0.0392,-0.0391,-0.0274,-0.0193
27/11/2000,-0.0127,0.0023,0.004,-0.0301,-0.0301,0,-0.0162
28/11/2000,0.0047,0.0021,0.0344,0.0583,0.0583,0.0257,0.0371
29/11/2000,0.0099,-0.0022,1.00E-04,-0.0322,-0.0323,0.0094,-0.0276
30/11/2000,-0.0046,-0.0009,-0.0295,-0.054,-0.0537,-0.0304,-0.009
01/12/2000,0.0008,-0.0011,0.0181,0.0069,0.0069,0.0114,0.0024
02/12/2000,-0.0083,0.0029,0,0.0373,0.0371,0.0075,0.0059
03/12/2000,0.007,0.0094,-0.0608,-0.0675,-0.0672,-0.057,-0.0191
04/12/2000,-0.0006,0.0019,0.0063,0.0186,0.0187,0.0014,0.0156
05/12/2000,-0.0527,-0.0028,-0.0025,-0.0239,-0.0243,0.0007,-0.0288
06/12/2000,0.0534,-0.0045,0.0078,0.0032,0.0033,-0.0058,0.0006
07/12/2000,0.0009,-0.0016,-0.0039,0.014,0.0139,0.0021,0.0073
08/12/2000,0.0015,0.0013,0.0476,0.0743,0.0742,0.0509,0.0349
09/12/2000,-0.0301,0.0011,0.0294,-0.0005,-0.0006,0.0341,-0.005
10/12/2000,-0.1489,-0.0009,0.0111,-0.0262,-0.0261,0.0138,-0.028
11/12/2000,0.1693,-0.0015,0.022,0.0265,0.0265,0.0219,0.0185
12/12/2000,0.0126,0.0091,-0.0989,-0.1371,-0.1357,-0.0983,-0.0427
13/12/2000,0.1057,-0.0039,0.022,0.0822,0.0809,0.0208,0.0275
14/12/2000,-0.0615,0.0018,0.0253,0.0262,0.0261,0.0235,0.0092
15/12/2000,-0.055,-0.0055,0.0585,0.0153,0.0154,0.0632,0.0175
16/12/2000,0.0517,-0.0125,0.0929,0.0763,0.0762,0.0896,0.0387
17/12/2000,-0.0426,0.0106,-0.2181,-0.2575,-0.2543,-0.2162,-0.1072
18/12/2000,0.0314,-0.0017,0.0059,0.0618,0.0595,0.0052,0.0196
19/12/2000,-0.0292,0.0003,-0.0308,-0.026,-0.0245,-0.031,0.0037
20/12/2000,-0.0073,0.0032,-0.0083,-0.0006,-0.0009,-0.0098,0.0054
21/12/2000,0.0848,0.0006,0.0287,0.0399,0.0381,0.0277,-0.0069
22/12/2000,-0.1142,0.0065,-0.0307,-0.0668,-0.066,-0.0335,-0.0285
23/12/2000,0.0197,0.0017,0.0167,0.0557,0.0554,0.0171,0.0361
24/12/2000,0.0121,0.0003,0.0643,0.1205,0.1198,0.0653,0.0568
25/12/2000,0.0008,-0.0016,0.0336,0.0374,0.0374,0.0352,0.0215
26/12/2000,0.0074,-0.0031,0.0201,-0.0167,-0.0162,0.0212,-0.0058
27/12/2000,0.1632,-0.0078,-0.0218,0.0569,0.056,-0.0073,0.0166
28/12/2000,0.22,-0.0078,-0.0154,-0.0477,-0.0475,-0.0289,-0.0237
29/12/2000,-0.4015,0.0063,-0.0568,-0.1602,-0.1596,-0.0567,-0.0854
30/12/2000,-0.0711,0.0061,-0.024,-0.0829,-0.0809,-0.022,-0.0329
31/12/2000,0.0289,0.0042,0.019,0.0481,0.0464,0.016,0.0154
01/01/2001,0.0345,0.0017,-0.0173,0.0074,0.0073,-0.0163,0.0014
02/01/2001,0.0064,0.0065,-0.0235,-0.0128,-0.0127,-0.0228,-0.0024
03/01/2001,-0.0177,-0.0028,0.0412,0.0372,0.0372,0.0418,0.0267
04/01/2001,0.0292,-0.0132,0.1034,0.156,0.1553,0.0955,0.0868
05/01/2001,0,-0.0094,0.01,0.0352,0.0349,0.0147,0.0079
06/01/2001,0.0001,0.0006,0.0044,-0.0142,-0.0139,-0.013,-0.0047
07/01/2001,0.1668,-0.004,0.0274,0.0542,0.0541,0.0432,0.0203
08/01/2001,-0.134,0.0047,-0.0538,-0.1148,-0.1145,-0.0518,-0.0515
09/01/2001,-0.0329,0.0116,-0.0656,-0.0587,-0.0583,-0.0623,-0.0159
10/01/2001,0.0001,0.0012,0.0302,0.0109,0.0113,0.0076,0.007
11/01/2001,0.0582,-0.0064,0.0075,0.0634,0.0623,0.0266,0.0162
12/01/2001,-0.0563,0.0015,0.0198,0.0375,0.0375,0.0324,0.0141
13/01/2001,-0.0079,0.0019,-0.0062,-0.0031,-0.003,-0.0068,-0.0027
14/01/2001,-0.2073,-0.0025,0.0519,-0.0308,-0.0309,0.0433,-0.0346
15/01/2001,0.239,-0.0069,0.0911,0.19,0.1889,0.0855,0.0996
16/01/2001,0.0578,-0.0029,0.0155,0.026,0.0244,0.0178,0.0003
17/01/2001,-0.0629,-0.0035,0.0231,-0.0014,-0.0002,0.024,0.0059
18/01/2001,0.1102,-0.0044,0.0281,0.0369,0.0374,0.039,0.0262
19/01/2001,0.0722,-0.0022,-0.0493,-0.0347,-0.0351,-0.0578,-0.0156
20/01/2001,-0.1996,0.0133,-0.1169,-0.1523,-0.1515,-0.1156,-0.0581
21/01/2001,-0.0119,0.0062,-0.0213,-0.03,-0.0294,-0.0088,-0.0085
22/01/2001,0.0084,0.0015,-0.0126,0.0181,0.0178,-0.0035,0.0051
23/01/2001,0,-0.0007,-0.0006,0.0018,0.002,0.0084,-0.0015
24/01/2001,0,-0.0004,0.024,-0.0252,-0.025,0.0005,-0.0153
25/01/2001,0,0.005,-0.0287,-0.0673,-0.0666,-0.0336,-0.0244
26/01/2001,1.00E-04,-0.0035,0.0225,0.0272,0.0266,0.0177,0.0079
27/01/2001,-0.0003,-0.0011,0.0547,0.0542,0.054,0.0555,0.0175
28/01/2001,-0.0005,-0.0004,-0.0222,-0.0226,-0.0225,-0.0232,-0.0097
29/01/2001,0.3586,-0.0116,0.0467,0.0679,0.0678,0.0456,0.0307
30/01/2001,-0.3562,-0.008,-0.0132,-0.02,-0.0199,-0.0129,-0.0102
31/01/2001,-0.0006,0.0019,-0.0104,-0.008,-0.008,-0.01,-0.0023
01/02/2001,0.0005,0.0086,-0.0361,-0.0432,-0.0431,-0.0346,-0.0151
02/02/2001,-0.0016,0.0074,-0.03,-0.03,-0.03,-0.0227,-0.013
03/02/2001,-0.001,0.0019,-0.0055,-0.0248,-0.0241,-0.0114,-0.0018
04/02/2001,0.0006,-0.003,0.0205,0.0323,0.0316,0.0207,0.0072
05/02/2001,0.0004,-0.0011,0.0031,0.0167,0.0165,-0.006,0.0037
06/02/2001,0,-0.0003,0.0151,0.0162,0.0163,0.0049,0.0063
07/02/2001,0,0.0021,0.0229,0.041,0.0409,0.0502,0.0153
08/02/2001,0,0.002,0.0093,0.0203,0.0202,0.0166,0.0098
09/02/2001,0.1678,-0.0039,0.034,0.0357,0.0358,0.0278,0.0217
10/02/2001,-0.1459,0.0038,-0.0711,-0.1191,-0.1189,-0.0773,-0.0591
11/02/2001,-0.0153,0.0015,-0.0126,-0.0079,-0.008,-0.014,-0.005
12/02/2001,0.0763,0.0045,0.0446,0.0548,0.0547,0.0399,0.0199
13/02/2001,-0.0782,0.0015,0.0586,0.0268,0.0268,0.0598,0.0145
14/02/2001,-0.0971,-0.0012,0.0267,0.0111,0.0111,0.0271,0.004
15/02/2001,-0.0772,-0.0058,-0.0091,-0.0153,-0.0153,-0.0092,-0.0158
