PRECTOT,PS,QV2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,lat,lon,elevation,slope1,slope2,slope3,slope4,slope5,slope6,slope8,aspectN,aspectE,aspectS,aspectW,aspectUnknown,NVG_LAND,URB_LAND,GRS_LAND,FOR_LAND,CULTRF_LAND,CULTIR_LAND,CULT_LAND,SQ3,SQ5,SQ6,SQ7,date,slope7,WAT_LAND,SQ1,SQ2,SQ4,class
-0.08181498605044354,-0.3290567269584764,0.7097793938586786,1.3277236377714965,0.7371775796195089,0.7373158494187451,1.245001686950557,1.1618317026381317,0.18562079419400349,1.2761992495244625,-0.602079194260649,-0.7163881088914996,-0.22880976974480646,-0.7624327575168663,-0.5871019257633551,-0.611890791433091,-0.21339958825590435,-0.38528587941879905,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,13/06/2000,0.0,0.0,0.0,0.0,0.0,1.0
-0.3344936137846632,-0.11717661164444071,1.117640600307697,1.2878603274474365,1.0341749700532112,1.0363144761215666,1.3143206759621917,1.1836596555913357,0.313222095187386,1.2808955647096811,-0.6447934749666373,-0.40124698542641446,-0.3870943504634397,-0.1889674540001733,-0.3163249716960406,-1.1496291678625197,-0.44637284188481546,-0.6640183648339948,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,20/06/2000,0.0,0.0,0.0,0.0,0.0,1.0
0.09911538936418288,-0.4105490790023345,0.7597215824034563,1.2559696791881887,0.7605773740173156,0.760731404521978,1.4545340855539088,0.9794123815292094,1.2105473731408483,1.248021358413152,-1.007864860967537,-1.4326179349485106,-0.31925810158402546,-1.6417462229091297,-0.948137864519775,-0.7351225026981678,0.3031932784864631,-1.0542438444152684,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,27/06/2000,0.0,0.0,0.0,0.0,0.0,1.0
0.37674993094869585,-0.3942506085935536,1.173131920913006,0.8956053538586856,1.0701746537421455,1.0705372105032152,0.6148290595720541,1.2616166304242082,-1.724282549706944,0.8942322811266973,-0.602079194260649,-0.6304405297646581,-0.2061976867850017,-0.6859707170479743,-0.5306900603326647,-1.0600061051242813,0.4450030850431916,-1.555962318162621,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,01/08/2000,0.0,0.0,0.0,0.0,0.0,1.0
-0.4405562476484097,-0.14977355246197932,1.4783341842422038,1.5254456569788346,1.2771728349535139,1.277674813339507,1.3206224022359767,1.6046273196888483,-0.7816793907558296,1.5157113239706024,-1.2641505452034656,-1.3180211627793887,-0.31925810158402546,-1.488822141971345,-1.049679222295018,-1.3736868247081153,-0.35520939481263286,-0.9761987484990138,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,08/08/2000,0.0,0.0,0.0,0.0,0.0,1.0
-0.5559773492060162,0.4695683230713932,0.13821879162399894,1.2958329895122487,0.28898151769228514,0.29061910591091517,1.506523327312635,1.116616657235065,0.984157968152589,1.299680825450555,-0.49529349249567906,-0.8453094775817613,0.49477688496894506,-1.5461686723230144,-0.27119547935148813,0.06028217910369611,0.03983220916682489,0.004939600162475128,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,22/08/2000,0.0,0.0,0.0,0.0,0.0,1.0
0.0616815185887429,-1.0624878953532455,0.4961378095282397,1.3245345729455718,0.5643790979126272,0.5644009809641011,1.229247371266094,1.3442510237470535,-0.33713292277888496,1.3200315245865013,1.2132777357438476,0.7733699293070835,1.2635877056023057,-0.03604337306238825,1.1391011564157765,1.0461358692243161,1.9846524133733854,-1.143438239748131,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,05/09/2000,0.0,0.0,0.0,0.0,0.0,1.0
0.4235422694179958,-0.6713246055426897,0.9372938083404437,0.9705483772679189,0.8973761720352638,0.8976223420485712,0.647913122509425,1.1197349362283806,-1.263271397730853,0.9693733240901921,-1.114650562732507,-1.2034243906102668,-0.4323185163830492,-1.2403205104474444,-0.85787887983067,-0.9927888080706031,-0.010814150317721231,-0.9761987484990138,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,12/09/2000,0.0,0.0,0.0,0.0,0.0,1.0
-0.5559773492060162,-0.2801613157321569,-0.5498735838818289,0.25300879143483807,-0.3896125198441146,-0.3884319920828422,0.5423592074235262,0.2029609121937977,0.8853698641577123,0.24457534717148222,-1.157364843438495,-1.2893719697371082,-1.5855347473330905,-0.3801225551724042,-0.8014670143999791,-0.8471513311209662,-1.3985244001942774,0.6961961639921602,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,17/10/2000,0.0,0.0,0.0,0.0,0.0,1.0
-0.5559773492060162,1.21929796187492,-0.7829371304241254,0.2211181431755896,-0.6272104321910767,-0.6279911327543799,0.5392083442866337,0.0018319171249863854,1.4040074101308144,0.12716746754102162,-0.6875077556726255,-0.9169324601874629,-0.0026889401467594435,-1.2403205104474444,-0.6999256566247363,-0.6567023228022101,-0.35520939481263286,-0.2626435858361125,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,24/10/2000,0.0,0.0,0.0,0.0,0.0,1.0
-0.5341409245870096,0.2739866781661152,-1.5015497322628728,-1.7401567247681644,-1.647801464772346,-1.6474683780182173,-1.3387060853013049,-1.770909690574538,1.177618005142556,-1.7951908816083864,-0.4312220714366968,-0.5874667402012371,-0.9750085074183628,0.02130315728928114,-0.22606598700693567,0.049079296261415585,-1.0439998838024565,1.186765338322905,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,28/11/2000,0.0,0.0,0.0,0.0,0.0,1.0
0.5982336663700488,0.8281346720643874,-0.7385440739398783,-1.226717287794271,-0.6110105745310567,-0.6117803638367572,-1.5041263999881618,-0.9445657573460877,-1.436150579721887,-1.1862353459250643,-0.38850779073070857,-0.24367642369387219,-0.025301023106564194,-0.3036605147035117,-0.4178663294712835,-0.06294953216138177,0.18164201572355296,-0.2626435858361125,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,13/02/2001,0.0,0.0,0.0,0.0,0.0,1.0
-0.4499147153422697,0.6488514975678903,-0.6747290552437732,-1.0576968520202563,-0.5174113969398292,-0.5181181434238251,-1.1748612021828941,-0.8541356665399554,-0.8146087587541219,-1.032822383207929,-0.7302220363786136,-1.0745030219200051,-0.5001547652624632,-1.0109343890407672,-0.09067750997327818,-0.7015138541713293,0.04996148106373385,-0.7643620595834651,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,20/02/2001,0.0,0.0,0.0,0.0,0.0,1.0
3.9828794823160774,0.02950962203451777,-0.9050180357558045,-1.1246672133646771,-0.8432085343246786,-0.8441347183226846,-1.0677318555285482,-1.11451196248175,0.15269142619571127,-1.098570795800987,-1.4990790890864005,-1.3466703558216693,-1.856879742850747,-0.20808296411739644,-1.4219975341375757,-0.8023397997518471,-1.3478780407097315,0.6850468645755526,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,27/02/2001,0.0,0.0,0.0,0.0,0.0,1.0
-0.05373958296886357,-1.0298909545356838,-0.9799313185729712,-0.9428905182869635,-0.9440076486536929,-0.9432005283748244,-1.1969172441411413,-0.787092668183685,-1.0492305057419538,-0.9201108187626867,1.0424206129198947,0.9595896840819061,1.1957514567228913,0.26980478881318143,1.8724554070147532,1.5278598314423462,2.035298772857931,-0.7197648619170337,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,13/03/2001,0.0,0.0,0.0,0.0,0.0,0.0
-0.5559773492060162,-0.7691154279953286,1.0371781854299997,0.5910496629828668,0.9711755235975779,0.9714714004510754,0.47304021841189065,0.7018855511241826,-0.6170325507643685,0.5921026708776453,-0.5593649135546609,-0.45854537151097535,-0.3870943504634397,-0.2845450045862885,0.19138181718017414,0.3851657815298096,-0.5679241046477254,1.0083765476571798,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,10/04/2001,0.0,0.0,0.0,0.0,0.0,0.0
1.8085954881092738,0.22509126693979573,-0.4610874709133349,-0.6048496467389342,-0.31941313665069415,-0.31818532677314304,-1.1748612021828941,-0.4503185369056751,-1.8848132186986184,-0.5851070022171058,0.12406357774114922,0.5585009814899803,-0.18358560382519695,0.9006166226815443,0.28164080186927914,0.21712253889561262,0.759010513847376,-0.6194211671675635,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,24/04/2001,0.0,0.0,0.0,0.0,0.0,0.0
-0.5559773492060162,0.14359891489593762,-0.09761932094856289,-0.05792502909283072,0.07298341555868298,0.07267432379620806,-0.29577038698988256,0.011186754104931182,-0.8022602457547625,-0.08886303097902572,-0.7942934574375959,-1.0458538288777246,-0.2514218527046112,-1.2020894902129982,-0.7563375220554267,-1.1048176364934006,-0.4970192013693612,-0.5413760712513083,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,01/05/2001,0.0,0.0,0.0,0.0,0.0,0.0
1.6838159188578072,-0.9809955433093643,-0.40004701824749517,-0.2955103586242283,-0.29241337388399385,-0.29296857512350766,-0.6297618795004892,-0.21956589140037194,-1.0656951897411002,-0.3127207214744372,0.9142777708019303,0.5155271919265593,0.7661218804866016,0.04041866740650427,0.8796065754345994,0.21712253889561262,0.6374592510844658,-0.48562957416826935,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,22/05/2001,0.0,0.0,0.0,0.0,0.0,0.0
0.25197036169722925,-0.6550261351339319,0.3046927534399249,0.26098145349964963,0.3933806003901924,0.39328730905586,0.09651207355323516,0.22634800464365956,-0.3453652647784585,0.2602297311222105,-0.3457935100247204,-0.5301683541166768,0.17820772353167857,-0.8771258182202052,0.010863847801964671,-0.8919628624900854,0.6678470667751936,-1.622858114662268,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,29/05/2001,0.0,0.0,0.0,0.0,0.0,0.0
0.3455550386358292,-0.263862845323376,1.4367156937882217,0.6675872188050621,1.2447731196334735,1.2452532755042613,0.3217987878410498,0.9622618470659775,-1.6995855237082247,0.6672437138411402,-0.9651505802615487,-1.4182933384273704,-0.45493059934285396,-1.5079376520885681,-0.4065839563851451,-0.3654273689029352,0.23228837520809906,-0.6194211671675635,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,05/06/2001,0.0,0.0,0.0,0.0,0.0,0.0
-0.43119777995454966,-1.4699496555725593,1.1315134304590244,0.8047170063198286,1.0215750807620845,1.021904903750346,0.6022256070244838,0.8905414302197345,-0.7775632197560431,0.761170017545509,-0.6447934749666373,-0.802335688018341,-0.07052518902617319,-1.0109343890407672,-0.8240317605722555,-1.407295473234955,0.3538396379710092,-1.7900976059113853,1.024939513432023,1.4527735656370102,1.5078055527945438,-0.7699062109178474,-1.1177890831531085,0.8369796306464251,0.9612411192163541,0.3386956728885919,-0.11169230741144656,0.0,1.1069928159653992,0.6163333292418361,1.1455521091249266,1.108854934769,-1.062027912142966,0.0,-0.6641758008062442,-1.099402284219085,-0.8294686726835848,0.8979565129729327,0.04351962399057332,0.8863258920624175,0.0,0.0,0.0,0.0,12/06/2001,0.0,0.0,0.0,0.0,0.0,0.0
