Unnamed: 0.1,Unnamed: 0,fips,date,PRECTOT,PS,QV2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,lat,lon,elevation,slope1,slope2,slope3,slope4,slope5,slope6,slope8,aspectN,aspectE,aspectS,aspectW,aspectUnknown,NVG_LAND,URB_LAND,GRS_LAND,FOR_LAND,CULTRF_LAND,CULTIR_LAND,CULT_LAND,SQ3,SQ4,SQ5,SQ6,SQ7,slope7,WAT_LAND,SQ1,SQ2,class
-1.3119316970088917,-1.3119316970088917,-1.3089501548077158,-0.14482543409452242,-0.5460020007965524,-1.2630741445098363,-1.786181878989752,-1.382979242276248,-2.17918516021367,-2.1755453022760545,-1.461797644332748,-1.4887487407970932,0.1774989696538268,-1.4905160557747237,0.08946646437250634,-0.22891729176644746,-0.005094965059420181,-0.3175741365133241,-0.29749479136784807,-0.23486080736422177,-0.14772244677061672,-0.06940708826824728,0.8924008945497827,0.5995892297098041,0.03128180141142739,0.6874654976628508,0.9108678724159944,-0.3479993676012866,-0.79618631287168,-0.5467284915322865,-0.3847150340243317,0.0,-1.041482526673619,-0.8271200414616536,-0.9610736782820268,-0.40994194641063814,0.8771143040311141,0.0,-0.4543035087484367,-1.048149313383074,-0.8721724842607014,0.9614059412621893,-0.265616595045312,0.930705815916473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
-1.3118242122980837,-1.3118242122980837,-1.3089501548077158,-0.13596690674906156,-0.5460020007965524,-1.6123463550078434,-0.8112044421482206,-0.4903801418801687,-0.7201191606032438,-0.7209527087893055,-0.4083002075650847,-0.6571703976408102,0.6941846077925712,-0.4980406873120514,-0.6956736149703501,-0.8654586582863648,-0.11461416974376488,-1.0481257520073421,-0.19685984151728622,0.23533091612734366,-0.2780558276500734,0.5523677915131097,0.8924008945497827,0.5995892297098041,0.03128180141142739,0.6874654976628508,0.9108678724159944,-0.3479993676012866,-0.79618631287168,-0.5467284915322865,-0.3847150340243317,0.0,-1.041482526673619,-0.8271200414616536,-0.9610736782820268,-0.40994194641063814,0.8771143040311141,0.0,-0.4543035087484367,-1.048149313383074,-0.8721724842607014,0.9614059412621893,-0.265616595045312,0.930705815916473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
-1.3116629852318717,-1.3116629852318717,-1.3089501548077158,-0.12267911573087029,-0.5428102514988398,-2.443946856193543,1.3597084908756991,0.99139858053994,1.1609758178809029,1.1613550765787832,0.9707070917046112,1.0574723774600436,-0.30168529152323387,0.9717680726493342,0.004586455794900136,-0.28549874656821794,0.5425010583623028,-0.8608048249575937,0.5523114518146719,0.45923173683761315,0.6944317066043351,-0.31367579103949483,0.8924008945497827,0.5995892297098041,0.03128180141142739,0.6874654976628508,0.9108678724159944,-0.3479993676012866,-0.79618631287168,-0.5467284915322865,-0.3847150340243317,0.0,-1.041482526673619,-0.8271200414616536,-0.9610736782820268,-0.40994194641063814,0.8771143040311141,0.0,-0.4543035087484367,-1.048149313383074,-0.8721724842607014,0.9614059412621893,-0.265616595045312,0.930705815916473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
-1.3116092428764679,-1.3116092428764679,-1.3089501548077158,-0.11824985205813986,0.14660759680707577,-1.9449865554821044,1.1111306741172355,1.0556143431583633,1.0022640651420676,1.0025409968928845,0.9418441482315245,1.1042779127221234,-0.501692635318877,1.0505359590352605,-0.9927536449919718,-0.8513132945859224,-0.3336525791124538,-0.8420727322526189,-0.8342145239041763,-0.7386376539623278,0.12296995967133229,-0.8688319337014206,0.8924008945497827,0.5995892297098041,0.03128180141142739,0.6874654976628508,0.9108678724159944,-0.3479993676012866,-0.79618631287168,-0.5467284915322865,-0.3847150340243317,0.0,-1.041482526673619,-0.8271200414616536,-0.9610736782820268,-0.40994194641063814,0.8771143040311141,0.0,-0.4543035087484367,-1.048149313383074,-0.8721724842607014,0.9614059412621893,-0.265616595045312,0.930705815916473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
-1.3115555005210637,-1.3115555005210637,-1.3089501548077158,-0.11382058838540943,-0.08958185122365454,-2.277626755956389,0.423398714418818,0.8645724493685548,0.45759418642470207,0.45751995069809775,0.9963630414584665,0.5285698289985427,1.1775356886320418,0.8473148121595707,0.15312647080571098,0.6056591665596672,0.1482319214986624,0.6752267768503417,0.574674774003685,0.45923173683761315,-0.017389065891159797,0.4746459315404397,0.8924008945497827,0.5995892297098041,0.03128180141142739,0.6874654976628508,0.9108678724159944,-0.3479993676012866,-0.79618631287168,-0.5467284915322865,-0.3847150340243317,0.0,-1.041482526673619,-0.8271200414616536,-0.9610736782820268,-0.40994194641063814,0.8771143040311141,0.0,-0.4543035087484367,-1.048149313383074,-0.8721724842607014,0.9614059412621893,-0.265616595045312,0.930705815916473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
-1.311394273454852,-1.311394273454852,-1.3089501548077158,-0.10053279736721815,-0.466208268353738,-1.6788743951026863,0.9177923721939858,1.5179678340110083,0.863391281495587,0.8635786771677237,1.6682282256375391,1.2056899057899626,1.1150333936959032,1.5215679196231,-1.5020336964576084,-1.4029824789031844,-1.5821715125139824,-0.5048950635630721,-1.1584826956448746,-0.4363715460034638,-1.511210123663396,1.2407614084138978,0.8924008945497827,0.5995892297098041,0.03128180141142739,0.6874654976628508,0.9108678724159944,-0.3479993676012866,-0.79618631287168,-0.5467284915322865,-0.3847150340243317,0.0,-1.041482526673619,-0.8271200414616536,-0.9610736782820268,-0.40994194641063814,0.8771143040311141,0.0,-0.4543035087484367,-1.048149313383074,-0.8721724842607014,0.9614059412621893,-0.265616595045312,0.930705815916473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
-1.3110718193224282,-1.3110718193224282,-1.3089501548077158,-0.07395721533083557,-0.5428102514988398,-2.1612026857904025,0.5200678653804428,1.1792296861988274,0.556789031886474,0.5567787505017843,1.3988407532220637,0.8421669152544771,1.3900434914149122,1.12615312996575,-0.8654336321255625,-0.9503308404890205,-0.4650756247336674,-0.8608048249575937,-0.8230328628096691,-1.387950034022109,-0.7191841937036197,-0.580150739517219,0.8924008945497827,0.5995892297098041,0.03128180141142739,0.6874654976628508,0.9108678724159944,-0.3479993676012866,-0.79618631287168,-0.5467284915322865,-0.3847150340243317,0.0,-1.041482526673619,-0.8271200414616536,-0.9610736782820268,-0.40994194641063814,0.8771143040311141,0.0,-0.4543035087484367,-1.048149313383074,-0.8721724842607014,0.9614059412621893,-0.265616595045312,0.930705815916473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
-1.3109105922562163,-1.3109105922562163,-1.3089501548077158,-0.06066942431264429,1.2094601129453624,-1.8618265053635392,1.4978072779637348,0.785908140160987,1.2475458648293585,1.2479809382256368,0.550590914485239,1.0793149605823475,-1.4517275183481815,0.7606701371350516,-2.117413758645253,-1.9829423906213315,-1.866921444693278,-1.0293936593023674,-1.5833858172361344,-1.4215351571286485,-1.5813896364446416,0.34140845730157793,0.8924008945497827,0.5995892297098041,0.03128180141142739,0.6874654976628508,0.9108678724159944,-0.3479993676012866,-0.79618631287168,-0.5467284915322865,-0.3847150340243317,0.0,-1.041482526673619,-0.8271200414616536,-0.9610736782820268,-0.40994194641063814,0.8771143040311141,0.0,-0.4543035087484367,-1.048149313383074,-0.8721724842607014,0.9614059412621893,-0.265616595045312,0.930705815916473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
-1.3108568499008124,-1.3108568499008124,-1.3089501548077158,-0.05624016063991386,-0.5460020007965524,-1.4792902748181107,-0.45490957146108846,-0.16769593472259378,-0.30350080966380183,-0.30406574961382277,-0.06835887332650885,0.009028387589457787,-0.19751479996300317,-0.14673591403082034,0.21678647723891517,-0.04502756366069298,0.7177317858572543,-0.6734838979078457,0.6417647405707266,0.6383523934058287,1.5466115046623221,-1.0797912679129524,0.8924008945497827,0.5995892297098041,0.03128180141142739,0.6874654976628508,0.9108678724159944,-0.3479993676012866,-0.79618631287168,-0.5467284915322865,-0.3847150340243317,0.0,-1.041482526673619,-0.8271200414616536,-0.9610736782820268,-0.40994194641063814,0.8771143040311141,0.0,-0.4543035087484367,-1.048149313383074,-0.8721724842607014,0.9614059412621893,-0.265616595045312,0.930705815916473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
-1.3108031075454083,-1.3108031075454083,-1.3089501548077158,-0.05181089696718343,-0.5460020007965524,-0.7308498237509999,-0.43833771701052404,0.17425300122050819,-0.27464412734765,-0.2751904623982049,0.45758809662751504,0.12136167221844922,0.8608573942889405,0.16203420060201112,0.08946646437250634,-0.3279348376695455,0.827250990541599,-1.1230541228272415,0.7312180293267814,0.6383523934058287,0.403688010796316,0.18596473735623856,0.8924008945497827,0.5995892297098041,0.03128180141142739,0.6874654976628508,0.9108678724159944,-0.3479993676012866,-0.79618631287168,-0.5467284915322865,-0.3847150340243317,0.0,-1.041482526673619,-0.8271200414616536,-0.9610736782820268,-0.40994194641063814,0.8771143040311141,0.0,-0.4543035087484367,-1.048149313383074,-0.8721724842607014,0.9614059412621893,-0.265616595045312,0.930705815916473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
