date,xmonth,ymonth,PRECTOT,PS,QV2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,lat,lon,elevation,slope1,slope2,slope3,slope4,slope5,slope6,slope8,aspectN,aspectE,aspectS,aspectW,aspectUnknown,NVG_LAND,URB_LAND,GRS_LAND,FOR_LAND,CULTRF_LAND,CULTIR_LAND,CULT_LAND,SQ3,SQ5,SQ6,SQ7,slope7,WAT_LAND,SQ1,SQ2,SQ4,class
-1.645663737534042,-1.3162617017606,0.005670670150433784,-0.43010957569481445,0.3266691231297347,0.7255179704462418,0.7987113532628375,0.7563670981327516,0.7546760056738162,0.7716265766627798,0.7008412019222053,0.1552627985091635,0.7995657197384061,-0.36448375779192826,-0.4152872196600781,-0.08914858936476647,-0.47739581589103586,0.4056048451280212,0.17468109670523,-0.2689063226489785,0.47013127750450123,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6412594505252747,-1.3162617017606,0.005670670150433784,1.4539843697244297,0.4412841519804102,0.5400644254399959,0.6123991314408234,0.6159707024999508,0.6159891195243996,0.6155897869684356,0.35768922979967116,0.653922447081066,0.603535425693602,-1.3928777347350199,-1.416607371083952,-1.1938505361251184,-0.8772681840034269,-1.0601434521622455,-1.1415465300609313,-1.1396073625792418,0.12381777066172393,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6324508765077401,-1.1178661720735572,-0.6800891407797925,0.11826898728086795,-1.3925563096305613,1.5199234542789672,1.4524102694831802,1.2711538821196893,1.2715998540489144,1.5406650401563327,1.3558070665213797,0.4253701081522772,1.4319215069797102,-0.878680746263474,-0.9016427217802452,-0.2695080908766608,-0.9724758906968535,-0.5302190677573031,-1.5802890723163183,-0.1676620156803434,-1.3843216946213377,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6280465894989729,-1.1178661720735572,-0.6800891407797925,-0.5587794061136897,-0.11541741672293084,0.3269312468507283,1.1054840633318435,0.43237541590321005,0.4322740235862107,1.2397369457458118,0.7760525930723499,1.1775150780815629,1.0303755820814822,-1.3500279856957242,-1.7313079901028836,-0.540047343144502,-1.8483867922763768,-1.3645680985225317,-0.9952990159758025,-0.5220170900705666,-0.4124095947722537,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6236423024902056,-1.1178661720735572,-0.6800891407797925,-0.25548623441205526,-1.114205525278914,0.8998996620192793,1.4202874726173158,0.8589644641721064,0.8591414523837662,1.6473432535187926,0.9891515346644256,1.6761747266534646,1.3892374913409222,-1.5642767308922019,-1.2592570615744858,-1.3742100376370123,-0.5154788985684065,-1.3081931640113678,-0.42155876841106565,-1.1902295160635594,0.8834732050265263,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6192380154814383,-1.1178661720735572,-0.6800891407797925,1.3498230784329595,-0.08267026562271788,1.6251060618944497,1.4508041296398866,1.364751479208224,1.36525853040956,1.4881220395449721,1.4827262890872484,-0.04835655799102991,1.4414068437883303,-1.1572041150188945,-0.7442924122707795,-1.0585809099911976,-0.09656498911733015,-0.8797436617265206,-1.614038498643656,-0.3903994910113409,-1.1832364325835965,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6104294414639024,-0.5758395049740168,-1.1821001641695457,-0.4944444909042521,-0.8522283164773268,0.7836452009705878,1.026783211010475,0.7563670981327516,0.7564771340653668,1.1601263387589016,0.9781832067883629,0.42952560522370964,1.0224711347409658,-0.15023501259545066,-0.27224148374238166,-0.24696315318767398,-0.15368961313338608,0.4845297534436513,0.590924021409059,0.43980382613146796,0.09030356032210055,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6016208674463677,-0.5758395049740168,-1.1821001641695457,-0.17889704963891526,-0.5902511076757627,0.974634672693438,1.074967406309272,0.9183629392475227,0.918578689304945,1.083700156051468,1.155243356787661,-0.2395094232769253,1.0651551503797538,-2.0141990958048046,-2.0173994619382762,-1.2163954738141052,-1.6579713788895238,-1.9057674698297071,-1.5802890723163183,-1.0181141942168794,-0.44592380511187707,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5972165804376004,0.16458269181256746,-1.3658489517100194,1.4631750718972063,-0.9177226186777294,1.550371051220291,1.031601630540355,1.3035530503426433,1.30402016509683,0.9244789420776477,1.1113700452834099,-0.5387052124200667,1.0208902452728628,-1.7356757270493837,-1.945876593979428,-0.7880416577233564,-1.924552957631118,-1.3307431378158334,-1.5352898372132016,-0.4815193672831125,-0.9933225739923961,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5928122934288331,0.16458269181256746,-1.3658489517100194,-0.18808775181169207,-0.1972852944734167,0.8611481750030486,0.6670078861127929,0.8193654807884959,0.8195166277696473,0.8623826686278575,0.43133371696752076,1.1110271249386425,0.6730945622901456,-0.36448375779192826,-0.8158152802296273,0.40684003979294237,-1.4485144241639858,-0.09049457857022287,0.30967880201458003,-0.0765421394085716,0.391931453378713,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5884080064200659,0.16458269181256746,-1.3658489517100194,0.378672215509544,-0.5575039565755731,0.7116781536547312,0.5417289783359213,0.7167681147491411,0.7168523094512479,0.5789689077544569,0.4454358528081728,0.32979367550932914,0.508682057607406,-1.3071782366564288,-1.0017747369226326,-1.3065752245700522,-0.210814237149442,-1.2292682556957382,-0.08406450513769011,-1.1699806546698324,1.1962725015296791,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5840037194112986,0.16458269181256746,-1.3658489517100194,-0.5587794061136897,-0.11541741672293084,-1.4002778887298308,-1.037106487621319,-1.4791755092510834,-1.4787231998492578,-1.0005055348658425,-0.8942670520537747,-0.2395094232769253,-1.0089718317717242,0.6210604701118678,0.5288146373967175,0.7450141051277437,0.07480888293083762,1.0370041116530588,0.2534297581356844,1.2497582818805502,-1.1162080119043492,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5663865713762282,0.9050048885991516,-1.1821001641695457,-0.5587794061136897,-1.408929885180668,0.033527130870697246,0.04061334722843484,0.1515826246376078,0.15129799450427583,0.22709002487231336,-0.03560366975629238,0.683010926581093,0.02492988036780851,-0.2359345106740417,-0.5297238083942352,-0.2695080908766608,-0.47739581589103586,0.4732547665414177,0.3659278458934756,-0.4815193672831125,0.8946446084730673,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5531737103499264,1.447031555698692,-0.6800891407797935,-0.5587794061136897,1.1289743250845332,-1.6770742245600485,-1.0676231446438902,-1.9435635871134262,-1.9416131964778305,-0.7505282289269447,-0.9036684759475425,0.4378365993665745,-1.070626521027751,0.3425371013564474,0.3142460335201732,0.2941153513480084,0.15097504828557884,0.9806291771418949,0.6584228740637335,0.7131634549467831,-0.1219531051621822,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5399608493236243,1.6454270853857353,0.005670670150433281,-0.11456213442947766,0.9979857206837512,-1.2148243437235848,-1.2330555485030923,-1.1911829028248244,-1.1923437855926702,-0.9145260793199794,-1.177876672849111,0.737032388509716,-1.2302963573061805,-0.4073335068312238,-0.286546057334151,-0.17932834012071364,-0.2298557784881273,0.4958047403458839,0.872169240803538,-0.1372887235897528,1.0287014498315616,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5311522753060898,1.6454270853857353,0.005670670150433281,-0.5557158387227641,-0.7539868631767345,-1.4860847528371983,-1.4771888046836625,-1.6213718586740489,-1.6210123427817764,-1.6596813607174596,-1.1810104808137003,-1.2035847438492693,-1.6239378348638924,-0.9215304953027696,-1.130515899248559,-0.9233112838572771,-0.7249358532939448,-1.2405432425979708,-1.2652944265945025,-0.5928881049486113,-0.602323453363454,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.509130840262252,1.4470315556986924,0.6914304810806599,2.624267113058009,0.5067784541808129,-1.4860847528371983,-1.7903860741258415,-1.6915700564904494,-1.69125635005226,-1.572109693031858,-2.053775998951835,1.3437349609388638,-1.7456663239078434,0.7924594662690498,0.21411401837778543,0.925373606639638,-0.4964373572297212,1.1272040068709215,0.8271700057004212,0.3993061033440143,0.38076004993217205,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5047265532534848,1.4470315556986924,0.6914304810806599,-0.48831735612240085,0.04831833877806414,-0.007992319503835032,-0.4091058088936677,0.14618276326711557,0.14589460932962336,-0.36362067897056033,-0.3051111547109767,-0.13977749356254482,-0.3924249392114524,0.08543860712067423,-0.18641404219176386,0.6773792920607833,-0.820143559987371,0.8566043212173345,0.39967727222081334,0.5714214251906942,-0.2336671396275943,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4738965441921124,0.1645826918125678,1.3771902920108865,0.11214185249901674,-0.5411303810254666,0.2577321628931738,-0.013995407443534788,0.3765768484081226,0.3764390434481341,-0.10886673661244783,0.030206297500083985,-0.3641743354199011,-0.00036435112184368164,0.5996355955922205,0.6289466525391046,0.6999242297497701,0.24618275497900496,1.2174039020887841,1.153414460198017,0.5815458558875575,0.5036454878441251,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.469492257183345,0.1645826918125678,1.3771902920108865,1.3038695675690752,-0.31190032332409223,-0.6639996354214516,-0.9262828384340863,-0.6565966271460815,-0.6574086533020631,-1.2329685072676204,-1.2389859281586033,0.06799736000908102,-0.9077949058131154,1.7994285686924942,1.5158302152288217,1.6693565503762011,0.6079720404140259,1.4992785746446047,0.7596711530457467,1.59398892557391,-1.0044939774389372,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.4650879701745778,-0.5758395049740158,1.193441504470413,-0.5587794061136897,-0.8849754675775398,-0.49515387056501836,-0.4267733471698931,-0.3830036510411352,-0.3836371377863312,-0.16777858578276159,-0.8519606445318183,1.825772621225035,-0.40349116548817526,0.3425371013564474,0.05676370886831972,0.7901039805057173,-0.5916450639231478,1.3414287580133455,1.547157767350287,0.30818622707224225,1.1962725015296791,1.027208701612998,1.4535154920727003,1.5061590223620942,-0.7674156431488782,-1.1168728740208311,0.8369403615202302,0.9599930354441835,0.3334312012951371,-0.11579355294033919,0.0,1.1040848731829416,0.6115446757391576,1.1456830062668217,1.110705233741644,-1.0609074532217853,0.0,-0.6681911781595958,-1.1032636973577619,-0.8343831906617231,0.9028792212209137,0.04709604448846224,0.8913275296623552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
