date,PRECTOT,PS,T2M,T2MDEW,T2MWET,TS,QV2M
2000-05-29,2.8597333333333337,100.4016,14.459266666666666,9.3704,9.3868,14.315333333333335,8.0884
2000-05-30,2.8584,100.3992,14.515800000000002,9.371533333333334,9.387933333333335,14.374866666666668,8.0894
2000-05-31,2.8572666666666664,100.39873333333334,14.565333333333335,9.350466666666666,9.366933333333334,14.4262,8.077
2000-06-01,2.833,100.40140000000001,14.619666666666665,9.327333333333332,9.3438,14.478800000000001,8.061200000000001
2000-06-02,2.7268000000000003,100.40293333333334,14.730533333333334,9.383133333333333,9.3996,14.5864,8.087333333333333
2000-06-03,2.728,100.3968,14.892666666666667,9.513733333333333,9.529666666666666,14.754866666666667,8.145733333333332
2000-06-04,2.7515333333333336,100.38820000000001,15.0396,9.647266666666667,9.662933333333333,14.915466666666667,8.2142
2000-06-05,2.8548,100.37866666666666,15.150733333333335,9.777133333333333,9.792599999999998,15.029200000000001,8.286133333333334
2000-06-06,2.8505333333333334,100.3756,15.232933333333333,9.824066666666667,9.839533333333334,15.113466666666666,8.3092
2000-06-07,2.7426,100.37986666666667,15.271133333333333,9.7896,9.805133333333334,15.15293333333333,8.2868
2000-06-08,2.6012666666666666,100.38466666666667,15.341000000000001,9.806933333333335,9.8224,15.225933333333336,8.294333333333334
2000-06-09,2.5924,100.38539999999999,15.441333333333333,9.851466666666667,9.866933333333334,15.335733333333332,8.319333333333333
2000-06-10,2.591333333333333,100.3848,15.537733333333332,9.875399999999999,9.890866666666666,15.434,8.3348
2000-06-11,2.5808666666666666,100.3814,15.636466666666665,9.918733333333334,9.934066666666666,15.534000000000002,8.355599999999999
2000-06-12,2.5812,100.36913333333334,15.806266666666668,10.048,10.062666666666667,15.7042,8.4114
2000-06-13,2.5865333333333336,100.3574,15.9678,10.1832,10.197533333333334,15.868866666666666,8.479066666666666
2000-06-14,2.6010000000000004,100.34866666666666,16.091933333333337,10.2618,10.276133333333334,15.995999999999997,8.527533333333333
2000-06-15,2.6146000000000003,100.34146666666666,16.17026666666667,10.315666666666665,10.33,16.07913333333333,8.569066666666666
2000-06-16,2.6822000000000004,100.33946666666667,16.236733333333333,10.3722,10.386533333333334,16.14673333333333,8.614466666666667
2000-06-17,2.695866666666667,100.34313333333333,16.339333333333332,10.47,10.484266666666667,16.249666666666666,8.6774
2000-06-18,2.703666666666667,100.346,16.477533333333334,10.612,10.625533333333333,16.39046666666667,8.750933333333334
2000-06-19,2.7412,100.34466666666667,16.659399999999998,10.808666666666667,10.820533333333334,16.571333333333335,8.8458
2000-06-20,2.6851333333333334,100.34586666666667,16.820800000000002,10.937466666666667,10.949133333333334,16.7336,8.917
2000-06-21,2.5966,100.34813333333332,16.9472,11.014000000000001,11.025666666666668,16.863133333333334,8.969133333333334
2000-06-22,2.6065333333333336,100.34786666666666,17.11246666666667,11.166866666666666,11.178266666666667,17.029066666666665,9.051666666666666
2000-06-23,2.606866666666667,100.34813333333334,17.3074,11.320266666666669,11.330266666666668,17.223066666666668,9.111133333333333
2000-06-24,2.6062666666666665,100.3442,17.518866666666668,11.4978,11.505799999999999,17.4358,9.180666666666667
2000-06-25,2.6342,100.33800000000001,17.70586666666667,11.673266666666667,11.680399999999999,17.623,9.2646
2000-06-26,2.5527333333333333,100.3316,17.883533333333332,11.807866666666666,11.814933333333334,17.8036,9.334666666666667
2000-06-27,2.5114,100.32700000000001,18.0474,11.919733333333333,11.926733333333333,17.971999999999998,9.398666666666667
2000-06-28,2.5378666666666665,100.32140000000001,18.215266666666665,12.061333333333334,12.068266666666666,18.1422,9.480266666666667
2000-06-29,2.5753333333333335,100.31426666666667,18.393533333333334,12.2248,12.2314,18.3222,9.563866666666666
2000-06-30,2.5753333333333335,100.30799999999999,18.552666666666667,12.325266666666666,12.331666666666667,18.48506666666667,9.606200000000001
2000-07-01,2.575466666666667,100.3004,18.716466666666665,12.436866666666667,12.442866666666667,18.656466666666667,9.650933333333333
2000-07-02,2.5755333333333335,100.2982,18.874533333333332,12.525333333333334,12.531,18.821133333333332,9.687466666666666
2000-07-03,2.5767333333333338,100.2968,19.031533333333332,12.650333333333332,12.6556,18.981266666666663,9.749333333333334
2000-07-04,2.5769333333333333,100.2894,19.2244,12.7972,12.802,19.1764,9.817133333333334
2000-07-05,2.5769333333333333,100.2804,19.405133333333332,12.938066666666666,12.942266666666667,19.368266666666667,9.880466666666667
2000-07-06,2.5769333333333333,100.27166666666666,19.5664,13.039200000000001,13.043333333333333,19.5418,9.9296
2000-07-07,2.5806,100.26360000000001,19.713066666666666,13.134333333333332,13.1384,19.695400000000003,9.984733333333333
2000-07-08,2.5872,100.25893333333332,19.857400000000002,13.237133333333333,13.241066666666665,19.85193333333333,10.044266666666667
2000-07-09,2.5951333333333335,100.25980000000001,19.9956,13.3276,13.331466666666667,19.994733333333333,10.102
2000-07-10,2.598333333333333,100.2608,20.09613333333333,13.378866666666665,13.382733333333332,20.098733333333332,10.142666666666667
2000-07-11,2.5969333333333333,100.2598,20.197000000000003,13.4286,13.432400000000001,20.207333333333334,10.182733333333333
2000-07-12,2.5366,100.2602,20.297666666666668,13.455,13.4588,20.3118,10.204333333333334
2000-07-13,2.5376666666666665,100.25926666666668,20.40546666666667,13.5176,13.5214,20.423066666666667,10.248999999999999
2000-07-14,2.5422666666666665,100.25240000000001,20.54093333333333,13.5996,13.6034,20.561333333333334,10.298266666666667
2000-07-15,2.5536,100.24373333333334,20.647,13.627133333333333,13.630933333333333,20.674266666666668,10.317466666666666
2000-07-16,2.5509333333333335,100.23573333333333,20.74573333333333,13.649933333333333,13.653733333333333,20.775933333333334,10.333466666666666
2000-07-17,2.5277333333333334,100.23293333333332,20.8154,13.617133333333333,13.620933333333333,20.84913333333333,10.312666666666667
2000-07-18,2.514666666666667,100.22833333333334,20.936733333333333,13.6696,13.673333333333334,20.972066666666667,10.339266666666667
2000-07-19,2.5276,100.21833333333333,21.114066666666666,13.797399999999998,13.800933333333335,21.150266666666667,10.4086
2000-07-20,2.5555333333333334,100.20733333333334,21.275800000000004,13.925333333333334,13.9286,21.317200000000003,10.479933333333333
2000-07-21,2.5640666666666667,100.19693333333333,21.406066666666668,14.0142,14.0174,21.450333333333333,10.5318
2000-07-22,2.5687333333333333,100.18873333333333,21.5138,14.064066666666664,14.0672,21.56093333333333,10.561
2000-07-23,2.5847333333333338,100.18146666666667,21.598933333333335,14.092400000000001,14.095533333333332,21.649,10.580333333333334
2000-07-24,2.5863333333333336,100.1756,21.6718,14.120466666666667,14.1236,21.7266,10.600200000000001
2000-07-25,2.5842,100.1714,21.744799999999998,14.143533333333334,14.146666666666667,21.804066666666664,10.616866666666667
2000-07-26,2.441933333333333,100.16886666666667,21.832333333333334,14.204466666666667,14.207666666666666,21.894333333333336,10.656199999999998
2000-07-27,2.4624,100.16466666666668,21.944200000000002,14.300333333333331,14.303399999999998,22.005933333333335,10.7118
2000-07-28,2.465666666666667,100.16019999999999,22.057199999999998,14.362266666666669,14.365333333333334,22.1184,10.748666666666669
