date,PRECTOT,PS,T2M,T2MDEW,T2MWET,TS,QV2M
2000-09-06,2.5381199999999997,100.29064,19.94236,12.70484,12.715,19.943360000000002,10.03796
2000-09-07,2.5624000000000002,100.28968,19.966,12.721879999999999,12.73204,19.96784,10.05032
2000-09-08,2.5628,100.28832,19.99816,12.744560000000002,12.754760000000001,20.001,10.068679999999999
2000-09-09,2.54848,100.28856,20.0306,12.755640000000001,12.76584,20.03452,10.077800000000002
2000-09-10,2.4868,100.28828,20.089640000000003,12.803040000000001,12.813199999999998,20.094559999999998,10.10368
2000-09-11,2.4878,100.2842,20.1802,12.88384,12.893640000000001,20.191119999999998,10.1402
2000-09-12,2.493,100.2792,20.26488,12.96516,12.9748,20.283720000000002,10.18228
2000-09-13,2.50572,100.27364,20.34796,13.04784,13.05736,20.36864,10.22996
2000-09-14,2.5065200000000005,100.2698,20.421079999999996,13.09592,13.105400000000001,20.44236,10.257520000000001
2000-09-15,2.442,100.26928,20.45324,13.072839999999998,13.0824,20.47552,10.244359999999999
2000-09-16,2.35708,100.27036,20.47972,13.0538,13.06348,20.50396,10.23508
2000-09-17,2.35176,100.26956,20.51232,13.04816,13.057879999999999,20.54184,10.23268
2000-09-18,2.35108,100.26747999999999,20.546920000000004,13.024759999999999,13.034600000000001,20.572119999999998,10.22192
2000-09-19,2.34484,100.26376,20.58696,13.033479999999999,13.04328,20.613319999999998,10.22532
2000-09-20,2.3493600000000003,100.25439999999999,20.679599999999997,13.13,13.1394,20.70692,10.2742
2000-09-21,2.38176,100.2458,20.762439999999998,13.22644,13.23564,20.79,10.329360000000001
2000-09-22,2.4006,100.23903999999999,20.82612,13.284120000000001,13.29332,20.854239999999997,10.36844
2000-09-23,2.4006800000000004,100.2348,20.87764,13.32084,13.33004,20.90848,10.397639999999999
2000-09-24,2.40084,100.23231999999999,20.93196,13.35392,13.363119999999999,20.963759999999997,10.424479999999999
2000-09-25,2.40496,100.23104,20.98968,13.39884,13.408,21.02168,10.453479999999999
2000-09-26,2.40404,100.23168,21.027720000000002,13.424359999999998,13.433200000000001,21.0612,10.46024
2000-09-27,2.40404,100.23056000000001,21.10008,13.48092,13.48884,21.13408,10.47592
2000-09-28,2.36812,100.23144,21.15936,13.50196,13.50984,21.194119999999998,10.4824
2000-09-29,2.31412,100.23404000000001,21.198240000000002,13.49516,13.50308,21.234119999999997,10.47864
2000-09-30,2.31064,100.23483999999999,21.27512,13.555039999999998,13.5628,21.31176,10.50316
2000-10-01,2.31064,100.23507999999998,21.36832,13.63916,13.64608,21.40432,10.53296
2000-10-02,2.3096799999999997,100.23276,21.4664,13.726199999999999,13.73192,21.502599999999997,10.56124
2000-10-03,2.3087199999999997,100.22888,21.557519999999997,13.79876,13.804,21.5936,10.587119999999999
2000-10-04,2.2463999999999995,100.22451999999998,21.645400000000002,13.84396,13.84916,21.677599999999998,10.60492
2000-10-05,2.21568,100.22103999999999,21.72932,13.87856,13.88372,21.75776,10.620479999999999
2000-10-06,2.3011999999999997,100.21788000000001,21.806679999999997,13.94988,13.955,21.83512,10.65856
2000-10-07,2.3011999999999997,100.21752000000001,21.866400000000002,13.96856,13.97392,21.89592,10.66396
2000-10-08,2.3011999999999997,100.21856000000001,21.89576,13.95216,13.95848,21.927120000000002,10.66012
2000-10-09,2.3011999999999997,100.21916,21.925159999999998,13.955,13.96168,21.96084,10.660800000000002
2000-10-10,2.3011999999999997,100.22196000000001,21.952920000000002,13.954360000000001,13.96124,21.989720000000002,10.660200000000001
2000-10-11,2.3011999999999997,100.22415999999998,21.986279999999997,13.9542,13.9614,22.02244,10.66008
2000-10-12,2.3012799999999998,100.22276,22.044280000000004,13.9746,13.98196,22.08008,10.6656
2000-10-13,2.30464,100.22096,22.09936,14.00272,14.009960000000001,22.13492,10.67344
2000-10-14,2.30464,100.21936,22.15,14.008799999999999,14.01628,22.18204,10.67536
2000-10-15,2.30464,100.21748,22.196080000000002,14.009319999999999,14.01692,22.217599999999997,10.675880000000001
2000-10-16,2.30464,100.21587999999998,22.239639999999998,14.03316,14.04068,22.262559999999997,10.68616
2000-10-17,2.30464,100.21668,22.281119999999998,14.05496,14.062479999999999,22.303,10.69668
2000-10-18,2.3047199999999997,100.21803999999999,22.30048,14.0496,14.05716,22.32308,10.693119999999999
2000-10-19,2.30312,100.21932,22.3104,14.04084,14.048399999999999,22.33604,10.68792
2000-10-20,2.2648,100.22228,22.328599999999998,14.03092,14.03848,22.35532,10.68072
